"REF_DATE","GEO","DGUID","Radio station format","Audience occupation","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2002","Canada","","Middle-of-the-road music","Sales worker","Percent","239","units","0","v28466038","1.9.10","0.9","","","","1"
"2002","Canada","","Middle-of-the-road music","Middle manager","Percent","239","units","0","v28466039","1.9.11","1.6","","","","1"
"2002","Canada","","Middle-of-the-road music","Store owner, self employed, contractor","Percent","239","units","0","v28466040","1.9.12","2.8","","","","1"
"2002","Canada","","Middle-of-the-road music","Senior manager or executive","Percent","239","units","0","v28466041","1.9.13","1.7","","","","1"
"2002","Canada","","Middle-of-the-road music","Professional","Percent","239","units","0","v28466042","1.9.14","1.4","","","","1"
"2002","Canada","","Middle-of-the-road music","Not working","Percent","239","units","0","v28466043","1.9.15","2.5","","","","1"
"2002","Canada","","Middle-of-the-road music","Occupation unknown","Percent","239","units","0","v28466047","1.9.19","4.6","","","","1"
"2002","Canada","","Other radio station formats","General labourer","Percent","239","units","0","v28466048","1.10.1","6.4","","","","1"
"2002","Canada","","Other radio station formats","Service industry worker","Percent","239","units","0","v28466049","1.10.2","8.6","","","","1"
"2002","Canada","","Other radio station formats","Farmer, farm worker","Percent","239","units","0","v28466050","1.10.3","7.0","","","","1"
"2002","Canada","","Other radio station formats","Fisheries worker","Percent","239","units","0","v28466051","1.10.4","3.9","","","","1"
"2002","Canada","","Other radio station formats","Skilled tradesperson","Percent","239","units","0","v28466052","1.10.5","4.8","","","","1"
"2002","Canada","","Other radio station formats","Skilled service worker","Percent","239","units","0","v28466053","1.10.6","3.6","","","","1"
"2002","Canada","","Other radio station formats","Technical worker","Percent","239","units","0","v28466054","1.10.7","4.4","","","","1"
"2002","Canada","","Other radio station formats","Clerical and related worker","Percent","239","units","0","v28466055","1.10.8","4.0","","","","1"
"2002","Canada","","Other radio station formats","Artistic, literary, recreational worker","Percent","239","units","0","v28466056","1.10.9","3.8","","","","1"
"2002","Canada","","Other radio station formats","Sales worker","Percent","239","units","0","v28466057","1.10.10","6.8","","","","1"
"2002","Canada","","Other radio station formats","Middle manager","Percent","239","units","0","v28466058","1.10.11","4.3","","","","1"
"2002","Canada","","Other radio station formats","Store owner, self employed, contractor","Percent","239","units","0","v28466059","1.10.12","6.2","","","","1"
"2002","Canada","","Other radio station formats","Senior manager or executive","Percent","239","units","0","v28466060","1.10.13","4.6","","","","1"
"2002","Canada","","Other radio station formats","Professional","Percent","239","units","0","v28466061","1.10.14","5.3","","","","1"
"2002","Canada","","Other radio station formats","Not working","Percent","239","units","0","v28466062","1.10.15","7.1","","","","1"
"2002","Canada","","Other radio station formats","Occupation unknown","Percent","239","units","0","v28466066","1.10.19","6.6","","","","1"
"2002","Canada","","Sports radio format","General labourer","Percent","239","units","0","v28466067","1.11.1","0.8","","","","1"
"2002","Canada","","Sports radio format","Service industry worker","Percent","239","units","0","v28466068","1.11.2","0.0","","","","1"
"2002","Canada","","Sports radio format","Farmer, farm worker","Percent","239","units","0","v28466069","1.11.3","0.4","","","","1"
"2002","Canada","","Sports radio format","Fisheries worker","Percent","239","units","0","v28466070","1.11.4","0.7","","","","1"
"2002","Canada","","Sports radio format","Skilled tradesperson","Percent","239","units","0","v28466071","1.11.5","0.8","","","","1"
"2002","Canada","","Sports radio format","Skilled service worker","Percent","239","units","0","v28466072","1.11.6","0.5","","","","1"
"2002","Canada","","Sports radio format","Technical worker","Percent","239","units","0","v28466073","1.11.7","1.2","","","","1"
"2002","Canada","","Sports radio format","Clerical and related worker","Percent","239","units","0","v28466074","1.11.8","0.9","","","","1"
"2002","Canada","","Sports radio format","Artistic, literary, recreational worker","Percent","239","units","0","v28466075","1.11.9","2.7","","","","1"
"2002","Canada","","Sports radio format","Sales worker","Percent","239","units","0","v28466076","1.11.10","1.5","","","","1"
"2002","Canada","","Sports radio format","Middle manager","Percent","239","units","0","v28466077","1.11.11","1.6","","","","1"
"2002","Canada","","Sports radio format","Store owner, self employed, contractor","Percent","239","units","0","v28466078","1.11.12","1.2","","","","1"
"2002","Canada","","Sports radio format","Senior manager or executive","Percent","239","units","0","v28466079","1.11.13","2.1","","","","1"
"2002","Canada","","Sports radio format","Professional","Percent","239","units","0","v28466080","1.11.14","1.4","","","","1"
"2002","Canada","","Sports radio format","Not working","Percent","239","units","0","v28466081","1.11.15","0.2","","","","1"
"2002","Canada","","Sports radio format","Occupation unknown","Percent","239","units","0","v28466085","1.11.19","0.6","","","","1"
"2002","Canada","","Talk radio format","General labourer","Percent","239","units","0","v28466086","1.12.1","5.9","","","","1"
"2002","Canada","","Talk radio format","Service industry worker","Percent","239","units","0","v28466087","1.12.2","0.9","","","","1"
"2002","Canada","","Talk radio format","Farmer, farm worker","Percent","239","units","0","v28466088","1.12.3","5.5","","","","1"
"2002","Canada","","Talk radio format","Fisheries worker","Percent","239","units","0","v28466089","1.12.4","9.2","","","","1"
"2002","Canada","","Talk radio format","Skilled tradesperson","Percent","239","units","0","v28466090","1.12.5","9.1","","","","1"
"2002","Canada","","Talk radio format","Skilled service worker","Percent","239","units","0","v28466091","1.12.6","5.9","","","","1"
"2002","Canada","","Talk radio format","Technical worker","Percent","239","units","0","v28466092","1.12.7","7.5","","","","1"
"2002","Canada","","Talk radio format","Clerical and related worker","Percent","239","units","0","v28466093","1.12.8","6.8","","","","1"
"2002","Canada","","Talk radio format","Artistic, literary, recreational worker","Percent","239","units","0","v28466094","1.12.9","8.5","","","","1"
"2002","Canada","","Talk radio format","Sales worker","Percent","239","units","0","v28466095","1.12.10","5.7","","","","1"
"2002","Canada","","Talk radio format","Middle manager","Percent","239","units","0","v28466096","1.12.11","6.9","","","","1"
"2002","Canada","","Talk radio format","Store owner, self employed, contractor","Percent","239","units","0","v28466097","1.12.12","9.0","","","","1"
"2002","Canada","","Talk radio format","Senior manager or executive","Percent","239","units","0","v28466098","1.12.13","12.6","","","","1"
"2002","Canada","","Talk radio format","Professional","Percent","239","units","0","v28466099","1.12.14","8.2","","","","1"
"2002","Canada","","Talk radio format","Not working","Percent","239","units","0","v28466100","1.12.15","12.1","","","","1"
"2002","Canada","","Talk radio format","Occupation unknown","Percent","239","units","0","v28466104","1.12.19","12.4","","","","1"
"2002","Canada","","United States radio stations","General labourer","Percent","239","units","0","v28466105","1.13.1","4.3","","","","1"
"2002","Canada","","United States radio stations","Service industry worker","Percent","239","units","0","v28466106","1.13.2","0.0","","","","1"
"2002","Canada","","United States radio stations","Farmer, farm worker","Percent","239","units","0","v28466107","1.13.3","3.0","","","","1"
"2002","Canada","","United States radio stations","Fisheries worker","Percent","239","units","0","v28466108","1.13.4","3.4","","","","1"
"2002","Canada","","United States radio stations","Skilled tradesperson","Percent","239","units","0","v28466109","1.13.5","4.1","","","","1"
"2002","Canada","","United States radio stations","Skilled service worker","Percent","239","units","0","v28466110","1.13.6","2.1","","","","1"
"2002","Canada","","United States radio stations","Technical worker","Percent","239","units","0","v28466111","1.13.7","2.7","","","","1"
"2002","Canada","","United States radio stations","Clerical and related worker","Percent","239","units","0","v28466112","1.13.8","3.4","","","","1"
"2002","Canada","","United States radio stations","Artistic, literary, recreational worker","Percent","239","units","0","v28466113","1.13.9","3.6","","","","1"
"2002","Canada","","United States radio stations","Sales worker","Percent","239","units","0","v28466114","1.13.10","3.9","","","","1"
"2002","Canada","","United States radio stations","Middle manager","Percent","239","units","0","v28466115","1.13.11","3.3","","","","1"
"2002","Canada","","United States radio stations","Store owner, self employed, contractor","Percent","239","units","0","v28466116","1.13.12","2.9","","","","1"
"2002","Canada","","United States radio stations","Senior manager or executive","Percent","239","units","0","v28466117","1.13.13","1.8","","","","1"
"2002","Canada","","United States radio stations","Professional","Percent","239","units","0","v28466118","1.13.14","2.8","","","","1"
"2002","Canada","","United States radio stations","Not working","Percent","239","units","0","v28466119","1.13.15","1.8","","","","1"
"2002","Canada","","United States radio stations","Occupation unknown","Percent","239","units","0","v28466123","1.13.19","2.8","","","","1"
"2003","Canada","","Adult contemporary music","General labourer","Percent","239","units","0","v28465877","1.1.1","26.7","","","","1"
"2003","Canada","","Adult contemporary music","Service industry worker","Percent","239","units","0","v28465878","1.1.2","26.4","","","","1"
"2003","Canada","","Adult contemporary music","Farmer, farm worker","Percent","239","units","0","v28465879","1.1.3","31.8","","","","1"
"2003","Canada","","Adult contemporary music","Fisheries worker","Percent","239","units","0","v28465880","1.1.4","15.8","","","","1"
"2003","Canada","","Adult contemporary music","Skilled tradesperson","Percent","239","units","0","v28465881","1.1.5","29.1","","","","1"
"2003","Canada","","Adult contemporary music","Skilled service worker","Percent","239","units","0","v28465882","1.1.6","40.4","","","","1"
"2003","Canada","","Adult contemporary music","Technical worker","Percent","239","units","0","v28465883","1.1.7","24.9","","","","1"
"2003","Canada","","Adult contemporary music","Clerical and related worker","Percent","239","units","0","v28465884","1.1.8","17.9","","","","1"
"2003","Canada","","Adult contemporary music","Artistic, literary, recreational worker","Percent","239","units","0","v28465885","1.1.9","26.6","","","","1"
"2003","Canada","","Adult contemporary music","Sales worker","Percent","239","units","0","v28465886","1.1.10","13.6","","","","1"
"2003","Canada","","Adult contemporary music","Middle manager","Percent","239","units","0","v28465887","1.1.11","30.0","","","","1"
"2003","Canada","","Adult contemporary music","Store owner, self employed, contractor","Percent","239","units","0","v28465888","1.1.12","24.1","","","","1"
"2003","Canada","","Adult contemporary music","Senior manager or executive","Percent","239","units","0","v28465889","1.1.13","24.7","","","","1"
"2003","Canada","","Adult contemporary music","Professional","Percent","239","units","0","v28465890","1.1.14","24.4","","","","1"
"2003","Canada","","Adult contemporary music","Not working","Percent","239","units","0","v28465891","1.1.15","24.8","","","","1"
"2003","Canada","","Adult contemporary music","Occupation unknown","Percent","239","units","0","v28465895","1.1.19","20.6","","","","1"
